STATE,DATE,TAVG,TMAX,PRCP,RH,TMIN,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT10,WT11,WT13,WT14,WT15,WT16,WT17,WT18,WT19,WT21,WT22
TX,2006-11-14,16.70930962343096,23.419037656903765,0.087964338781575,64.26636813586728,9.99958158995816,45.0,9.0,3.0,0.0,0.0,0.0,2.0,20.0,0.0,0.0,1.0,22.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
TX,2006-11-15,16.560167714884695,24.33716075156576,0.1,44.821262799755615,8.782389937106919,13.0,1.0,4.0,0.0,0.0,0.0,3.0,16.0,0.0,0.0,7.0,4.0,1.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0
TX,2006-11-16,9.477966101694916,17.58262711864407,0.1475975975975975,37.782710493859184,1.3773784355179703,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
TX,2006-11-17,10.71487341772152,19.867510548523207,0.005820895522388,42.55895782850395,1.5622362869198312,6.0,1.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,2006-11-18,12.731453362255964,22.17012987012987,0.0029895366218236,53.87137406403018,3.3002169197396967,17.0,5.0,1.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
TX,2006-11-19,12.61413043478261,21.01195652173913,0.0802395209580838,51.7768805717103,4.216304347826087,15.0,1.0,1.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
TX,2006-11-20,10.772245762711863,19.223467230443976,0.0164933135215453,50.2871555086881,2.335306553911205,4.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,2006-11-21,10.38621052631579,19.16315789473684,0.0068554396423248,49.08151710162025,1.6092631578947367,8.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,2006-11-22,12.902642706131076,22.18354430379747,0.0026946107784431,52.23316456573495,3.620718816067653,12.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
TX,2006-11-23,15.019911504424778,24.61216814159292,0.0187311178247734,59.52912572109942,5.4280353200883,44.0,15.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
TX,2006-11-24,16.18508583690987,24.93648068669528,0.0077727952167414,63.60096846094452,7.433690987124463,58.0,19.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
TX,2006-11-25,16.10608695652174,23.55844155844156,0.0076119402985074,68.28030763039834,8.664782608695653,52.0,22.0,1.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,2006-11-26,16.81290322580645,23.24516129032258,0.007451564828614,71.24379868060267,10.380645161290325,44.0,13.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,19.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
TX,2006-11-27,17.85586353944563,23.313191489361703,0.4175595238095238,76.40201104537685,12.41595744680851,52.0,6.0,5.0,0.0,1.0,0.0,0.0,13.0,0.0,0.0,0.0,19.0,1.0,0.0,24.0,0.0,0.0,0.0,0.0,1.0
TX,2006-11-28,18.885983263598327,24.03820459290188,1.6729850746268655,74.14331032805784,13.739330543933054,50.0,6.0,6.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,2.0,20.0,2.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0
TX,2006-11-29,18.5162447257384,24.83802521008404,0.8483582089552238,73.13962158998613,12.20337552742616,26.0,3.0,24.0,6.0,2.0,4.0,0.0,7.0,0.0,0.0,1.0,9.0,2.0,0.0,18.0,1.0,5.0,0.0,0.0,1.0
TX,2006-11-30,10.085063559322034,18.80401691331924,6.169115442278861,75.4114772198155,1.3838983050847455,49.0,4.0,30.0,24.0,6.0,16.0,0.0,12.0,2.0,0.0,5.0,17.0,5.0,1.0,26.0,3.0,15.0,5.0,0.0,1.0
TX,2006-12-01,2.7638297872340427,10.157021276595746,1.479019908116386,53.24550773518123,-4.632484076433121,0.0,0.0,0.0,7.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
TX,2006-12-02,5.290087145969499,12.842701525054467,0.1090076335877862,57.61720496885553,-2.2745652173913045,5.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0
TX,2006-12-03,5.230021834061136,11.193886462882096,0.1033639143730886,57.681431002959584,-0.7338427947598254,5.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
TX,2006-12-04,3.0206382978723405,10.10063829787234,0.0235562310030395,49.65915579039143,-4.060084925690021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
TX,2006-12-05,5.543987341772152,13.580801687763714,0.0009132420091324,50.685628088341616,-2.492827004219409,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
TX,2006-12-06,9.583403361344535,17.18088235294118,0.0012158054711246,59.112538503675815,1.985924369747899,9.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0
TX,2006-12-07,9.514526315789473,15.911157894736842,0.3999999999999999,61.029022369814,3.1178947368421053,22.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,9.0,0.0,0.0,9.0,0.0,1.0,0.0,0.0,0.0
TX,2006-12-08,3.958,10.595368421052632,0.9668181818181818,46.20208240883777,-2.6878151260504204,1.0,0.0,1.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,13.0,0.0,3.0,0.0,0.0,0.0
TX,2006-12-09,4.2317307692307695,9.869871794871797,0.3819696969696969,54.140184685955965,-1.3987206823027718,12.0,1.0,2.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,1.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0
TX,2006-12-10,8.099782135076254,13.352505446623097,0.5396630934150076,68.40055664558473,2.847058823529412,64.0,9.0,1.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,26.0,4.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0
TX,2006-12-11,12.135927505330493,17.641825902335455,2.451840490797546,77.53311256876609,6.621276595744681,70.0,25.0,2.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,26.0,1.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0
TX,2006-12-12,12.942105263157895,20.47394957983193,2.1942424242424243,58.75080503121134,5.409263157894737,48.0,27.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,19.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
TX,2006-12-13,11.556540084388184,21.31793248945148,0.0228787878787878,50.18471351869136,1.783157894736842,17.0,7.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
TX,2006-12-14,13.02136842105263,22.206526315789475,0.0443095599393019,57.38586347251396,3.8258403361344535,48.0,20.0,2.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,19.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
TX,2006-12-15,15.050528541226216,23.065327695560253,0.0388467374810318,70.90069132486612,7.018565400843882,84.0,41.0,1.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,27.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0
TX,2006-12-16,16.98228260869565,24.006739130434784,0.0126139817629179,68.96769245064664,9.934924078091106,67.0,17.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,23.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
TX,2006-12-17,18.084792122538293,24.667177242888403,0.0319148936170212,70.95729853957424,11.475982532751091,47.0,12.0,2.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
TX,2006-12-18,16.898501070663812,22.410234541577825,0.3596066565809379,78.0445168525785,11.37185501066098,69.0,19.0,2.0,0.0,0.0,1.0,0.0,22.0,0.0,0.0,0.0,25.0,1.0,0.0,17.0,1.0,1.0,0.0,0.0,0.0
TX,2006-12-19,14.24861407249467,17.96363636363636,3.175675675675676,88.44105037697332,10.541702127659574,84.0,25.0,17.0,2.0,1.0,5.0,0.0,30.0,0.0,0.0,2.0,28.0,8.0,0.0,33.0,1.0,1.0,2.0,0.0,0.0
TX,2006-12-20,12.591897654584224,16.459660297239914,7.696024464831804,82.70311657639223,8.724416135881103,64.0,9.0,17.0,3.0,1.0,5.0,0.0,11.0,0.0,0.0,2.0,29.0,3.0,0.0,33.0,0.0,3.0,0.0,0.0,2.0
TX,2006-12-21,10.86095744680851,16.64288747346072,3.033993902439024,65.32715014545865,5.059957627118645,25.0,5.0,32.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,1.0,7.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0
TX,2006-12-22,8.654574468085107,15.851063829787234,1.2548929663608563,59.68592390015072,1.4346723044397462,2.0,0.0,7.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
TX,2006-12-23,8.03453947368421,14.636244541484716,2.6912576687116565,67.97840217557392,1.4216630196936544,35.0,0.0,30.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,16.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0
TX,2006-12-24,7.24287330316742,11.684424379232505,11.681475667189954,81.20537361589098,2.7608988764044944,51.0,1.0,18.0,1.0,2.0,0.0,0.0,9.0,0.0,0.0,0.0,25.0,0.0,0.0,28.0,0.0,2.0,0.0,0.0,0.0
TX,2006-12-25,6.3151515151515145,10.874125874125872,6.492440944881889,68.7213621206927,1.726218097447796,29.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,24.0,0.0,1.0,0.0,1.0,0.0
TX,2006-12-26,5.491739130434782,12.858695652173912,0.8195956454121306,49.52779187748726,-1.8783080260303688,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,2006-12-27,8.460537634408603,17.12167381974249,0.1450617283950617,55.47109702170488,-0.2089935760171306,5.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
TX,2006-12-28,12.328709677419356,19.703426124197,0.5105426356589148,69.90070239149806,4.945922746781116,17.0,2.0,9.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,3.0,6.0,0.0,0.0,16.0,0.0,0.0,1.0,0.0,0.0
TX,2006-12-29,14.257415254237287,19.01737288135593,6.438863287250384,82.86149700998115,9.475105485232069,55.0,3.0,72.0,2.0,1.0,2.0,0.0,16.0,0.0,0.0,2.0,23.0,3.0,0.0,34.0,1.0,3.0,0.0,0.0,0.0
TX,2006-12-30,10.808766233766232,15.711015118790495,20.266875981161697,80.97306828302887,5.904741379310345,44.0,5.0,34.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,19.0,3.0,1.0,30.0,0.0,4.0,1.0,1.0,0.0
TX,2006-12-31,7.743736263736264,12.98092105263158,0.5098461538461538,69.47358042349356,2.4569868995633186,35.0,16.0,2.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,14.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,1.0
