STATE,DATE,TAVG,PRCP,RH,TMIN,TMAX,WT01,WT02,WT03,WT04,WT05,WT06,WT08,WT09,WT11,WT13,WT14,WT16,WT17,WT18,WT19,WT21,WT22
MN,2007-12-15,-15.420738636363636,0.0183783783783783,78.81463021939338,-21.25056818181818,-9.590909090909092,11.0,2.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,4.0,0.0,0.0,0.0,6.0,0.0,0.0,2.0
MN,2007-12-16,-12.088068181818182,0.0273224043715847,84.29626219509908,-16.803977272727273,-7.372159090909091,20.0,3.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,0.0,7.0,0.0,0.0,3.0
MN,2007-12-17,-9.523756906077349,0.0032258064516129,82.2853960314645,-14.497237569060774,-4.550276243093923,14.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
MN,2007-12-18,-7.888055555555555,0.0043010752688172,83.7522164032513,-12.87,-2.914364640883978,24.0,4.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0
MN,2007-12-19,-7.302513966480447,0.0155913978494623,86.9811741029157,-11.38435754189944,-3.2206703910614527,36.0,4.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,7.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0
MN,2007-12-20,-5.211797752808989,0.0724324324324324,85.05558656278919,-8.849720670391061,-1.5960674157303372,36.0,3.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,7.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0
MN,2007-12-21,-2.559776536312849,0.167027027027027,90.80949551192236,-5.545251396648045,0.4256983240223463,46.0,7.0,0.0,1.0,0.0,3.0,3.0,0.0,0.0,6.0,2.0,4.0,1.0,3.0,3.0,0.0,1.0
MN,2007-12-22,-4.894117647058824,2.444186046511628,87.26041779716968,-9.746470588235294,-0.0707602339181286,28.0,7.0,1.0,5.0,1.0,9.0,8.0,0.0,0.0,2.0,2.0,5.0,1.0,8.0,0.0,0.0,1.0
MN,2007-12-23,-11.097965116279068,2.254491017964072,79.51493799332252,-16.17325581395349,-6.045664739884393,12.0,3.0,0.0,0.0,1.0,0.0,9.0,3.0,2.0,3.0,0.0,0.0,0.0,8.0,4.0,0.0,5.0
MN,2007-12-24,-11.17953216374269,1.995833333333333,80.90757163230745,-14.837426900584797,-7.521637426900585,11.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,7.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0
MN,2007-12-25,-7.607647058823529,0.5017543859649123,86.16031985925073,-11.42705882352941,-3.778947368421053,13.0,2.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,7.0,0.0,0.0,0.0,7.0,1.0,0.0,2.0
MN,2007-12-26,-5.805172413793104,1.713872832369942,88.76918618808432,-8.495402298850575,-3.1149425287356323,18.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,8.0,0.0,0.0,0.0,7.0,1.0,0.0,1.0
MN,2007-12-27,-7.882203389830509,0.8361111111111111,86.69137525961999,-10.93276836158192,-4.8316384180790966,19.0,1.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,7.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0
MN,2007-12-28,-9.300558659217876,0.088826815642458,87.86029349585667,-12.450279329608938,-6.150837988826815,16.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,7.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0
MN,2007-12-29,-8.942151162790697,0.5797752808988764,86.68880377678293,-11.294767441860465,-6.586705202312139,19.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,8.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0
MN,2007-12-30,-8.63546511627907,0.1051136363636363,85.46374923065177,-11.321511627906975,-5.949418604651163,23.0,1.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,8.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0
MN,2007-12-31,-10.098857142857142,0.1062146892655367,85.44861274888277,-13.796590909090908,-6.389142857142857,18.0,1.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,8.0,0.0,0.0,0.0,8.0,0.0,0.0,1.0
